lat,visible,version,tags,id,lon,changeset,timestamp,addr:city,addr:country,addr:full,addr:housenumber,addr:housename,addr:postcode,addr:place,addr:street,email,name,opening_hours,operator,phone,ref,url,website,amenity,atm,bank,bicycle_parking,bicycle_rental,bar,biergarten,building,building:levels,cafe,drinking_water,fast_food,fountain,fuel,internet_access,landuse,office,parking,police,post_office,restaurant,school,social_facility,source,start_date,taxi,wikipedia,agrarian,alcohol,bag,books,butcher,clothes,computer,craft,furniture,gas,hairdresser,kitchen,massage,medical_supply,motorcycle,organic,outdoor,pet,religion,second_hand,shoes,shop,swimming_pool,trade,wholesale,attraction,camp_site,guest_house,hostel,information,museum,tourism,viewpoint,zoo,osm_type,spa,fireplace,fishing,security,water
23.000933,False,3,"{""addr:district"":""Ahmedabad"",""addr:state"":""Gujarat""}",6971932535,72.595249,0.0,1600366109,,,"Gordhanwadi Tekra, Kankaria",,,380028,,,,Ratan Hospital,,,,,,,hospital,,,,,,,,,,,,,,,,,,,,,,,OpenGovernmentData,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,node,,,,,
23.0562136,False,4,"{""addr:district"":""Ahmedabad"",""addr:state"":""Gujarat"",""healthcare"":""hospital""}",6971932536,72.6207709,0.0,1686198616,,,"33, Prankunj Society, Kankaria",,,380028,,,,"Pooja Hospital, Ahmedabad",,,,,,,hospital,,,,,,,,,,,,,,,,,,,,,,,OpenGovernmentData,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,node,,,,,
22.9830966,False,3,"{""addr:district"":""Ahmedabad"",""addr:state"":""Gujarat""}",6971932541,72.6028711,0.0,1600364484,,,"Ashopalavnagar, Nr Kalpur Co. Bank, Opp Anandwadi Bus Stop, Maninagar-Isanpur Road",,,380050,,,,Shilp Orthopaedics And Trauma Centre,,,,,,,hospital,,,,,,,,,,,,,,,,,,,,,,,OpenGovernmentData,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,node,,,,,
22.9990899,False,3,"{""addr:district"":""Ahmedabad"",""addr:state"":""Gujarat"",""contact:mobile"":""9825255636""}",6971932551,72.6009165,0.0,1600364545,,,"1,2 Nikunj Society,Sardar Patel Hospital Lane Rambaug Maninagar",,,380028,,,,Sardar Hosital,,,,,,,hospital,,,,,,,,,,,,,,,,,,,,,,,OpenGovernmentData,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,node,,,,,
23.0001972,False,3,"{""addr:district"":""Ahmedabad"",""addr:state"":""Gujarat"",""addr:subdistrict"":""Ahmedabad"",""operator:type"":""private""}",6971932552,72.6048513,0.0,1600364371,,,"Above Tapan Medical Store, Opp L G Hospital, Maninagar",,,380008,,,,Clear Vision Eye Hospital (Unit 3),,,,,,,hospital,,,,,,,,,,,,,,,,,,,,,,,OpenGovernmentData,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,node,,,,,
22.9961937,False,3,"{""addr:district"":""Ahmedabad"",""addr:state"":""Gujarat""}",6971932554,72.6038629,0.0,1600365121,,,"Sakar Complex, First Floor, Maninagar",,,380008,,,,Kothari Onco Surgical Hospital,,,,,,,hospital,,,,,,,,,,,,,,,,,,,,,,,OpenGovernmentData,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,node,,,,,
22.9914752,False,3,"{""addr:district"":""Ahmedabad"",""addr:state"":""Gujarat""}",6971932555,72.611707,0.0,1600365590,,,2 Kumar Flats Nr Indian Society Maninagar,,,380008,,,,Nilkanth Hospital,,,,,,,hospital,,,,,,,,,,,,,,,,,,,,,,,OpenGovernmentData,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,node,,,,,
22.9906258,False,4,"{""addr:district"":""Ahmedabad"",""addr:state"":""Gujarat"",""operator:type"":""private""}",6971932576,72.6125311,0.0,1600365273,,,"4, Ratna Bhuvan, Daxini Society, Maninagar Railway Crossing",,,380008,,,,Ansuya General Hospital,,,,,,,hospital,,,,,,,,,,,,,,,,,,,,,,,OpenGovernmentData,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,node,,,,,
22.9979479,False,3,"{""addr:district"":""Ahmedabad"",""addr:state"":""Gujarat""}",6971932581,72.6109077,0.0,1600365425,,,"No. 403/4, Aishwarya Complex,2- Prakash Nagar Society,Opposite Shell Petrol Pump,Jawahar Chowk Maninagar",,,380008,,,,"Aastha Hospital, Ahmedabad",,,,,,,hospital,,,,,,,,,,,,,,,,,,,,,,,OpenGovernmentData,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,node,,,,,
22.9957122,False,3,"{""addr:district"":""Ahmedabad"",""addr:state"":""Gujarat""}",6971973786,72.6118974,0.0,1600366406,,,"Vinya Arcade, Nr, Jain Derasar, Maninagar",,,380008,,,,Ahmedabad Medical Centre,,,,,,,hospital,,,,,,,,,,,,,,,,,,,,,,,OpenGovernmentData,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,node,,,,,
22.9968677,False,3,"{""addr:district"":""Ahmedabad"",""addr:state"":""Gujarat"",""contact:phone"":""7925462847""}",6971973794,72.6037475,0.0,1600365545,,,"2, Mohil Apartment Opp: Jalaram Plaza, Jawahar Chowk Maninagar",,,380008,,,,Dr Sunil Shah's Eye Hospital,,,,,,,hospital,,,,,,,,,,,,,,,,,,,,,,,OpenGovernmentData,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,node,,,,,
22.9947147,False,3,"{""addr:district"":""Ahmedabad"",""addr:state"":""Gujarat""}",6971973795,72.6119833,0.0,1600365157,,,"5, Raman Nagar, Opp Swaminarayan Wadi , Maninagar",,,380008,,,,"Kamal Hospital, Ahmedabad",,,,,,,hospital,,,,,,,,,,,,,,,,,,,,,,,OpenGovernmentData,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,node,,,,,
22.9956326,False,3,"{""addr:district"":""Ahmedabad"",""addr:state"":""Gujarat"",""contact:phone"":""25464418""}",6971973800,72.6039098,0.0,1600365304,,,"Wapna Complex Jawahar Chowk, Maninagar",,,380008,,,,Manoramya Children Hospital and Neonatal Centre,,,,,,,hospital,,,,,,,,,,,,,,,,,,,,,,,OpenGovernmentData,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,node,,,,,
22.9922814,False,3,"{""addr:district"":""Ahmedabad"",""addr:state"":""Gujarat""}",6971973801,72.6059188,0.0,1600364763,,,"E/ Lincon Apt, Opposite Kamala Nehru Garden ,Near Jayhind School , Opposite Uttamnagar Water Tank ,Maninagar",,,380008,,,,Lavingia Orthopedic Hospital,,,,,,,hospital,,,,,,,,,,,,,,,,,,,,,,,OpenGovernmentData,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,node,,,,,
23.061941,False,3,"{""addr:district"":""Ahmedabad"",""addr:state"":""Gujarat""}",6972590201,72.5518066,0.0,1600365349,,,"54,Shraddhadip Complex, ,Ankur Road, Shastrinagar,Naranpura",,,380009,,,,"Nidhi Eye Hospital, Ahmedabad",,,,,,,hospital,,,,,,,,,,,,,,,,,,,,,,,OpenGovernmentData,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,node,,,,,
23.0437233,False,4,"{""addr:district"":""Ahmedabad"",""addr:state"":""Gujarat"",""healthcare"":""hospital""}",6972590220,72.5501624,0.0,1716378776,,,Opp Memnagar Fire Station Vijay Char Rasta Navrangpura,,,380009,,,,"Panchal Urology Centre, Ahmedabad",,,,,,,hospital,,,,,,,,,,,,,,,,,,,,,,,OpenGovernmentData,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,node,,,,,
23.0381253,False,3,"{""addr:district"":""Ahmedabad"",""addr:state"":""Gujarat""}",6972590229,72.5591853,0.0,1600364732,,,"Third Floor, Shashwat Complex, Naranpura Char Rasta",,,380013,,,,Hari Urosurgical Hospital and Andrology Centre,,,,,,,hospital,,,,,,,,,,,,,,,,,,,,,,,OpenGovernmentData,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,node,,,,,
23.0522086,False,4,"{""addr:district"":""Ahmedabad"",""addr:state"":""Gujarat"",""contact:mobile"":""9898495506""}",6972590230,72.5598143,0.0,1721207596,,,"3 Floor, Man Sarovar Complex, Opposite Uco Bank ,Naranpura Char Rasta",,,380015,,,,Usha - Deep Hospital and Nursing Home,,,,,,,hospital,,,,,,,,,,,,,,,,,,,,,,,OpenGovernmentData,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,node,,,,,
23.0086507,False,3,"{""addr:district"":""Ahmedabad"",""addr:state"":""Gujarat""}",6972590235,72.5485202,0.0,1600365782,,,"No 1 & 3 First Floor, Jaydeep Tower, Near Shreyas Crossing, Vasna Karnavati",,,380007,,,,Bhavasar Eye Hospital and Maternity Nursing Home,,,,,,,hospital,,,,,,,,,,,,,,,,,,,,,,,OpenGovernmentData,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,node,,,,,
23.0559588,False,3,"{""addr:district"":""Ahmedabad"",""addr:state"":""Gujarat""}",6972590251,72.5397232,0.0,1600365448,,,"44/517, Chitrakut Appt.,Opposite Ioc Petrol Pump, Sola Road, Naranpura",,,380013,,,,Devi Hospital,,,,,,,hospital,,,,,,,,,,,,,,,,,,,,,,,OpenGovernmentData,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,node,,,,,
23.0469757,False,5,"{""addr:district"":""Ahmedabad"",""addr:state"":""Gujarat"",""healthcare"":""hospital""}",6972590253,72.5436849,0.0,1721215467,,,"132-Ft, Ring Road, Nr Helmet Circle, Memnagar",,,380052,,,,Kaizen Hospital,,,,,,,hospital,,,,,,,,,,,,,,,,,,,,,,,OpenGovernmentData,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,node,,,,,
23.0462186,False,4,"{""addr:district"":""Ahmedabad"",""addr:state"":""Gujarat"",""mobile"":""+919426398190""}",6972590270,72.5338653,0.0,1637739414,,,"102, Heritage Plaza, Opposite Gurukul, Drive - In - Road, Memnagar",,,380052,,,,Milan Orthopaedic and Fracture Hospital,"Mo-Su 10:30-14:00, 18:00-20:00",,07927460049,,,,hospital,,,,,,,,,,,,,,,,,,,,,,,OpenGovernmentData,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,node,,,,,
23.0544607,False,3,"{""addr:district"":""Ahmedabad"",""addr:state"":""Gujarat""}",6972590271,72.53364,0.0,1600366645,,,"E-10, Tarunnagar Part-1, Subhash Chowk, Gurukul Road, Drive- In Road",,,380052,,,,Aroma Womens Hospital,,,,,,,hospital,,,,,,,,,,,,,,,,,,,,,,,OpenGovernmentData,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,node,,,,,
23.0470491,False,4,"{""addr:district"":""Ahmedabad"",""addr:state"":""Gujarat"",""healthcare"":""hospital""}",6972590272,72.533298,0.0,1716378776,,,"1st Floor, Oxford Tower, Gurukul Road, Memnagar",,,380052,,,,"Jain Hospital And Icu, Ahmedabad",,,,,,,hospital,,,,,,,,,,,,,,,,,,,,,,,OpenGovernmentData,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,node,,,,,
23.0583588,False,3,"{""addr:district"":""Ahmedabad"",""addr:state"":""Gujarat""}",6972590273,72.533251,0.0,1600364843,,,"D-1 Block, Shantiniketan Appt. , Opp H. B. Kapadia School , Gurukul Road, Memnagar",,,380052,,,,Shreekrishna Hospital and Health Care Centre,,,,,,,hospital,,,,,,,,,,,,,,,,,,,,,,,OpenGovernmentData,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,node,,,,,
23.0497418,False,4,"{""addr:district"":""Ahmedabad"",""addr:state"":""Gujarat""}",6972590275,72.531753,0.0,1600365248,,,"4,L K Society, B/H Sunset Row House, Next To Sterling Hospital, Gurukul Road, Memnagar",,,380052,,,,P.N.Desai Eye Hospital,,,,,,,hospital,,,,,,,,,,,,,,,,,,,,,,,OpenGovernmentData,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,node,,,,,
23.0474249,False,4,"{""addr:district"":""Ahmedabad"",""addr:state"":""Gujarat""}",6972590276,72.5505593,0.0,1721207596,,,"403 4Th Floor, B Wing Rudra Arcade Police Halmet Cross Roads Junction Of 132 Feet Ring Road Gurukul Road Memnagar",,,380052,,,,"Jaydeep Hospital, Ahmedabad",,,,,,,hospital,,,,,,,,,,,,,,,,,,,,,,,OpenGovernmentData,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,node,,,,,
23.0500997,False,4,"{""addr:district"":""Ahmedabad"",""addr:state"":""Gujarat"",""healthcare"":""hospital""}",6972590281,72.5338753,0.0,1716378776,,,"Bhaktinagar, Opposite Sun-Set Row House, Gurukul Road, Memnagar",,,380052,,,,Sharda Eye Hospital Phaco And Laser Centre - Ahmedabad,,,,,,,hospital,,,,,,,,,,,,,,,,,,,,,,,OpenGovernmentData,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,node,,,,,
23.0456349,False,5,"{""addr:district"":""Ahmedabad"",""addr:state"":""Gujarat"",""healthcare"":""hospital""}",6972590282,72.5419961,0.0,1722251978,,,"B-211, Rudra Arcade, Bis Mayflower Hus, Helmet Cross Road, Memnagar",,,380052,,,,Shantnam Eye Care Hospital,,,,,,,hospital,,,,,,,,,,,,,,,,,,,,,,,OpenGovernmentData,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,node,,,,,
23.0463111,False,4,"{""addr:district"":""Ahmedabad"",""addr:state"":""Gujarat"",""healthcare"":""hospital""}",6972590283,72.5345345,0.0,1716378776,,,"Aavkar Complex,Opposite Gurukul Driven - In - Road,Memnagar",,,380052,,,,Smruti Fracture Orthopedic Hospital,,,,,,,hospital,,,,,,,,,,,,,,,,,,,,,,,OpenGovernmentData,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,node,,,,,
23.0455787,False,5,"{""addr:district"":""Ahmedabad"",""addr:state"":""Gujarat"",""healthcare"":""hospital""}",6972590284,72.5418225,0.0,1722251978,,,"Rudra Arcade, 3Road Floor,132 Ring Road Drive In Road Junction, Near Manav Mandir, Memnagar",,,380052,,,,Rajvee Ortho Spine and Child Neuro Hospital,,,,,,,hospital,,,,,,,,,,,,,,,,,,,,,,,OpenGovernmentData,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,node,,,,,
23.0492285,False,4,"{""addr:district"":""Ahmedabad"",""addr:state"":""Gujarat"",""healthcare"":""hospital""}",6972593085,72.5334294,0.0,1716378776,,,"2nd Floor, Shantam Complex, Gurukul Road, Opp Navnit House , Memnagar",,,380052,,,,Kidney And Urology Hospital,,,,,,,hospital,,,,,,,,,,,,,,,,,,,,,,,OpenGovernmentData,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,node,,,,,
23.0529941,False,4,"{""addr:district"":""Ahmedabad"",""addr:state"":""Gujarat"",""healthcare"":""hospital""}",6972593091,72.5305755,0.0,1716379207,,,Navjyot Complex Upper Ground Floor Near A-One School Subhash Chowk Memnagar,,,380052,,,,"Neil Hospital, Ahmedabad",,,,,,,hospital,,,,,,,,,,,,,,,,,,,,,,,OpenGovernmentData,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,node,,,,,
23.0553553,False,3,"{""addr:district"":""Ahmedabad"",""addr:state"":""Gujarat""}",6972593092,72.5209102,0.0,1600364491,,,"60, Jeevandeep Row House, B/H. Goyal Intercity, Thaltej",,,380054,,,,Surveen Children Hospital And Vaccination Centre,,,,,,,hospital,,,,,,,,,,,,,,,,,,,,,,,OpenGovernmentData,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,node,,,,,
23.0371812,False,3,"{""addr:district"":""Ahmedabad"",""addr:state"":""Gujarat""}",6972593093,72.522199,0.0,1600366196,,,"49-A, Lad Society ,Sandesh Press Road, Bodakdev",,,380054,,,,Avataran Eye Hospital and Oculoplasty Clinic,,,,,,,hospital,,,,,,,,,,,,,,,,,,,,,,,OpenGovernmentData,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,node,,,,,
23.0311411,False,4,"{""addr:district"":""Ahmedabad"",""addr:state"":""Gujarat"",""contact:phone"":""26751386""}",6972593094,72.5271638,0.0,1600364973,,,"96,Nalanda Complex,Vastrapur",,,382418,,,,Akshay Heart and Medical Hospital,,,,,,,hospital,,,,,,,,,,,,,,,,,,,,,,,OpenGovernmentData,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,node,,,,,
23.0481314,False,3,"{""addr:district"":""Ahmedabad"",""addr:state"":""Gujarat""}",6973933641,72.5716656,0.0,1600365242,,,Ashram Road,,,380009,,,,"Aalok Hospital, Ahmedabad",,,,,,,hospital,,,,,,,,,,,,,,,,,,,,,,,OpenGovernmentData,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,node,,,,,
23.0542867,False,3,"{""addr:district"":""Ahmedabad"",""addr:state"":""Gujarat""}",6973933650,72.5720197,0.0,1600364814,,,"5Th Floor, Bodycare Medical Centre, Juna Wadaj",,,380013,,,,Dr. Manish Ravals Hospital,,,,,,,hospital,,,,,,,,,,,,,,,,,,,,,,,OpenGovernmentData,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,node,,,,,
23.0541596,False,3,"{""addr:district"":""Ahmedabad"",""addr:state"":""Gujarat""}",6973933651,72.5720304,0.0,1600365184,,,"4Th Floor , Body Medical Centre,Opposite Juna Wadaj Bus Stand, Ashram Road,Juna Wadaj",,,380013,,,,Harsh Neurosurgical Hospital,,,,,,,hospital,,,,,,,,,,,,,,,,,,,,,,,OpenGovernmentData,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,node,,,,,
23.0542275,False,3,"{""addr:district"":""Ahmedabad"",""addr:state"":""Gujarat""}",6973933652,72.5720505,0.0,1600365355,,,"301, 302 3Road Floor, Bodycare Complex",,,380013,,,,Bodycare Orthopaedic and Trauma Hospital,,,,,,,hospital,,,,,,,,,,,,,,,,,,,,,,,OpenGovernmentData,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,node,,,,,
23.0472984,False,3,"{""addr:district"":""Ahmedabad"",""addr:state"":""Gujarat""}",6973933657,72.5622028,0.0,1600365993,,,"1st Floor, Chandraprabhu Complex, Near Sardar Patel Statue",,,380014,,,,"Shalin Eyecare Hospital, Ahmedabad",,,,,,,hospital,,,,,,,,,,,,,,,,,,,,,,,OpenGovernmentData,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,node,,,,,
23.0575728,False,4,"{""addr:district"":""Ahmedabad"",""addr:state"":""Gujarat"",""addr:subdistrict"":""Navavadaj"",""contact:phone"":""7927642100"",""operator:type"":""private""}",6973933658,72.5703634,0.0,1698177782,,,"Near Bhimajipura Cross Roads, Nava Vadaj Road",,,380013,,,marketing@devasyahospital.com,"Devasya Kidney and Multi speciality Hospital, Ahmedabad",,,,,,https://www.devasyahospital.com/contact-us/,hospital,,,,,,,,,,,,,,,,,,,,,,,OpenGovernmentData,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,node,,,,,
23.0670629,False,3,"{""addr:district"":""Ahmedabad"",""addr:state"":""Gujarat""}",6973933659,72.5621612,0.0,1600364714,,,"Akhbarnagar Circle, New Wadaj",,,380013,,,,Manshi Multispeciality Hospital,,,,,,,hospital,,,,,,,,,,,,,,,,,,,,,,,OpenGovernmentData,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,node,,,,,
23.0728484,False,3,"{""addr:district"":""Ahmedabad"",""addr:state"":""Gujarat""}",6973933665,72.5590418,0.0,1600365803,,,Nr Nirmay Nagar Underbridge,,,382481,,,,"Vardan Eye Hospital, Ahmedabad",,,,,,,hospital,,,,,,,,,,,,,,,,,,,,,,,OpenGovernmentData,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,node,,,,,
23.0606194,False,3,"{""addr:district"":""Ahmedabad"",""addr:state"":""Gujarat""}",6973933666,72.5578952,0.0,1600366099,,,"Bhagvati Nagar,Opposite Patrakar Colony, Vijaynagar, Naranpura",,,380013,,,,"Kumud Heart Hospital and Medical Nursing Home, Ahmedabad",,,,,,,hospital,,,,,,,,,,,,,,,,,,,,,,,OpenGovernmentData,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,node,,,,,
23.0584236,False,3,"{""addr:district"":""Ahmedabad"",""addr:state"":""Gujarat""}",6973933671,72.5594985,0.0,1600366444,,,"Khodiyar Complex, Opposite Vijayanagar Petrol Pump, Near Patel Hall, Vijaynagar Road, Naranpura",,,380013,,,,Matruchhaya Children Hospital,,,,,,,hospital,,,,,,,,,,,,,,,,,,,,,,,OpenGovernmentData,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,node,,,,,
23.0643212,False,3,"{""addr:district"":""Ahmedabad"",""addr:state"":""Gujarat""}",6973933676,72.5500202,0.0,1600364450,,,"M-5, Block No. 1/1, Shastrinagar, Ankur Road, Naranpura",,,380063,,,,Neo Children Hospital,,,,,,,hospital,,,,,,,,,,,,,,,,,,,,,,,OpenGovernmentData,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,node,,,,,
23.0296366,False,3,"{""addr:district"":""Ahmedabad"",""addr:state"":""Gujarat""}",6973933681,72.4742572,0.0,1600364295,,,"311, Shanti Arcade, Pushpak Appartment, Aec Cross Road, Naranpura. Aec Cross Road, Naranpura",,,380007,,,,"Aastha Orthopaedic Hospital, Ahmedabad",,,,,,,hospital,,,,,,,,,,,,,,,,,,,,,,,OpenGovernmentData,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,node,,,,,
23.0591455,False,4,"{""addr:district"":""Ahmedabad"",""addr:state"":""Gujarat"",""contact:mobile"":""9825019835""}",6973933682,72.5558715,0.0,1721121483,,,"202-203, Aarambh Complex,Near Ankur Bus Stop, Naranpura",,,380013,,,,Aarambh Heart and Medical Hospital,,,,,,,hospital,,,,,,,,,,,,,,,,,,,,,,,OpenGovernmentData,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,node,,,,,
23.0584884,False,4,"{""addr:district"":""Ahmedabad"",""addr:state"":""Gujarat""}",6973949891,72.5554725,0.0,1721130665,,,"# 11,Kamadurga Society Opp: Ankur Bus Stand Naranpura",,,380013,,,,Sanghvi Hospital,,,,,,,hospital,,,,,,,,,,,,,,,,,,,,,,,OpenGovernmentData,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,node,,,,,
23.0584551,False,4,"{""addr:district"":""Ahmedabad"",""addr:state"":""Gujarat""}",6973949892,72.5555255,0.0,1721130665,,,"1, Prayag Society 1st Floor, Opp Ankur Bus Stand Naranpura",,,380013,,,,Riddhi Maternity Home,,,,,,,hospital,,,,,,,,,,,,,,,,,,,,,,,OpenGovernmentData,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,node,,,,,
23.0538437,False,5,"{""addr:district"":""Ahmedabad"",""addr:state"":""Gujarat"",""addr:subdistrict"":""Naranpura"",""healthcare"":""hospital"",""operator:type"":""private""}",6973949902,72.5476894,0.0,1716378776,,,"2nd Floor B-Block, Swaminarayan Avenue AEC Cross Road Naranpura",,,380013,,,drminol@hotmail.com,Lady Care Womens Hospital Child Care,,,,,,https://www.ladycarehospital.com/,hospital,,,,,,,,,,,,,,,,,,,,,,,OpenGovernmentData,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,node,,,,,
23.0585304,False,4,"{""addr:district"":""Ahmedabad"",""addr:state"":""Gujarat""}",6973949907,72.5562523,0.0,1721130665,,,"A/3,4,Vijay Tower, Ankur Comm.Complex, Above Kalupur Comm.Bank, Ankur Cross Road, Ankur, Naranpura",,,380013,,,,Ankur Superspeciality Hospital,,,,,,,hospital,,,,,,,,,,,,,,,,,,,,,,,OpenGovernmentData,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,node,,,,,
23.0549308,False,3,"{""addr:district"":""Ahmedabad"",""addr:state"":""Gujarat""}",6974296173,72.6008186,0.0,1600365099,,,"8/A, Navinchandra Park, Civil Camp Road",,,380004,,,,Jeel Children Hospital And Neonatal and Vaccination Center,,,,,,,hospital,,,,,,,,,,,,,,,,,,,,,,,OpenGovernmentData,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,node,,,,,
23.0127168,False,3,"{""addr:district"":""Ahmedabad"",""addr:state"":""Gujarat""}",6974382565,72.6389033,0.0,1600366596,,,"Raj Complex, Near Rajendra Park Char Rasta, Near Gauri Cinema, Odhav",,,382415,,,,Divya Jeevan Medical Hospital,,,,,,,hospital,,,,,,,,,,,,,,,,,,,,,,,OpenGovernmentData,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,node,,,,,
23.0073805,False,3,"{""addr:district"":""Ahmedabad"",""addr:state"":""Gujarat""}",6974487736,72.5589064,0.0,1600366035,,,"101, Murlidhar Complex, Opposite Ankur School, Fatehpura, Paldi",,,380007,,,,Sanket Children Hospial,,,,,,,hospital,,,,,,,,,,,,,,,,,,,,,,,OpenGovernmentData,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,node,,,,,
23.0834799,False,3,"{""addr:district"":""Ahmedabad"",""addr:state"":""Gujarat""}",6974503519,72.5912216,0.0,1600365078,,,"2nd Floor, Mansarovar Complex,Ramnagar Chowk, Sabarmati",,,380001,,,,Sivmm Kidney Hospital,,,,,,,hospital,,,,,,,,,,,,,,,,,,,,,,,OpenGovernmentData,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,node,,,,,
23.0527257,False,3,"{""addr:district"":""Ahmedabad"",""addr:state"":""Gujarat""}",6974509084,72.6013067,0.0,1600366608,,,"Civil Hospital Campus, Asarwa",,,380016,,,,U. N.Mehta Institute Of Cardiology and Research Centre,,,,,,,hospital,,,,,,,,,,,,,,,,,,,,,,,OpenGovernmentData,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,node,,,,,
23.0544261,False,3,"{""addr:district"":""Ahmedabad"",""addr:state"":""Gujarat""}",6974515481,72.5959396,0.0,1600364772,,,"No. 211, 2nd Floor, Austmangal Complex, Near Rajasthan Hospital",,,380004,,,,Shreeji Neonatal and Child Care,,,,,,,hospital,,,,,,,,,,,,,,,,,,,,,,,OpenGovernmentData,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,node,,,,,
23.0870576,False,3,"{""addr:district"":""Surat"",""addr:state"":""Gujarat""}",6974530664,72.5920974,0.0,1600365915,,,"Prasham'' Building ,City Lignt Road",,,395007,,,,Sharda Eye Hospital,,,,,,,hospital,,,,,,,,,,,,,,,,,,,,,,,OpenGovernmentData,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,node,,,,,
23.0133822,False,3,"{""addr:district"":""Ahmedabad"",""addr:state"":""Gujarat""}",6974583170,72.5264731,0.0,1600365648,,,"No. 303, Twinkle Complex, Mr. Dhanjay Tower, 100 Ft Road, Shymalal Cross Road",,,380015,,,,Urva Children Hospital and Neonatal Care,,,,,,,hospital,,,,,,,,,,,,,,,,,,,,,,,OpenGovernmentData,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,node,,,,,
