construction,disused,light_rail,monorail,railway,station,subway,id,timestamp,version,tags,osm_type
,,,,rail,,,609570641,1745849234,9,"{""visible"":false,""gauge"":""1676"",""service"":""yard""}",way
,,,,rail,,,609570643,1745849234,6,"{""visible"":false,""gauge"":""1676"",""service"":""yard""}",way
,,,,rail,,,609570646,1745849234,4,"{""visible"":false,""gauge"":""1676"",""service"":""yard""}",way
,,,,rail,,,609570652,1745849234,7,"{""visible"":false,""gauge"":""1676"",""service"":""siding""}",way
,,,,rail,,,609570660,1745849234,4,"{""visible"":false,""gauge"":""1676"",""service"":""yard""}",way
,,,,rail,,,609570662,1745849234,4,"{""visible"":false,""gauge"":""1676"",""service"":""siding""}",way
,,,,rail,,,609570664,1745849234,7,"{""visible"":false,""gauge"":""1676"",""service"":""yard""}",way
,,,,rail,,,609570666,1588890569,3,"{""visible"":false,""gauge"":""1676"",""service"":""yard""}",way
,,,,rail,,,609570668,1745849234,4,"{""visible"":false,""gauge"":""1676"",""service"":""yard""}",way
,,,,rail,,,609570670,1745849234,4,"{""visible"":false,""gauge"":""1676"",""service"":""yard""}",way
,,,,rail,,,609570674,1745849234,4,"{""visible"":false,""gauge"":""1676"",""service"":""yard""}",way
,,,,rail,,,609570679,1588890569,3,"{""visible"":false,""gauge"":""1676"",""service"":""yard""}",way
,,,,rail,,,628489928,1588890569,2,"{""visible"":false,""gauge"":""1676"",""service"":""yard""}",way
,,,,rail,,,628489930,1745849234,3,"{""visible"":false,""gauge"":""1676"",""service"":""yard""}",way
,,,,rail,,,628489932,1745849234,6,"{""visible"":false,""gauge"":""1676"",""service"":""yard""}",way
,,,,rail,,,628489933,1745849234,3,"{""visible"":false,""gauge"":""1676"",""service"":""yard""}",way
,,,,rail,,,628489934,1745849234,3,"{""visible"":false,""gauge"":""1676"",""service"":""yard""}",way
,,,,rail,,,628489935,1588890569,2,"{""visible"":false,""gauge"":""1676"",""service"":""yard""}",way
,,,,rail,,,628489936,1745849234,3,"{""visible"":false,""gauge"":""1676"",""service"":""yard""}",way
,,,,rail,,,628489938,1745849234,5,"{""visible"":false,""gauge"":""1676"",""service"":""yard""}",way
,,,,rail,,,628489939,1745849234,4,"{""visible"":false,""gauge"":""1676"",""service"":""yard""}",way
,,,,rail,,,628489941,1609609098,4,"{""visible"":false,""gauge"":""1676"",""service"":""yard""}",way
,,,,rail,,,628489942,1609612848,4,"{""visible"":false,""gauge"":""1676"",""service"":""yard""}",way
,,,,rail,,,628489943,1588890569,2,"{""visible"":false,""gauge"":""1676"",""service"":""yard""}",way
,,,,rail,,,628489944,1745849234,3,"{""visible"":false,""gauge"":""1676"",""service"":""yard""}",way
,,,,rail,,,628489945,1588890569,3,"{""visible"":false,""gauge"":""1676"",""service"":""yard""}",way
,,,,rail,,,628489948,1615851519,6,"{""visible"":false,""gauge"":""1676"",""service"":""yard""}",way
,,,,rail,,,628489949,1588890569,2,"{""visible"":false,""electrified"":""contact_line"",""frequency"":""50"",""gauge"":""1676"",""name"":""Western Railway Line"",""passenger_lines"":""2"",""service"":""siding"",""voltage"":""25000""}",way
,,,,rail,,,628489950,1745849234,3,"{""visible"":false,""gauge"":""1676"",""service"":""yard""}",way
,,,,rail,,,628548043,1745849234,5,"{""visible"":false,""gauge"":""1676"",""service"":""siding""}",way
,,,,rail,,,628548044,1745849234,7,"{""visible"":false,""electrified"":""contact_line"",""frequency"":""50"",""gauge"":""1676"",""usage"":""main"",""voltage"":""25000""}",way
,,,,rail,,,628548046,1745849234,6,"{""visible"":false,""electrified"":""contact_line"",""frequency"":""50"",""gauge"":""1676"",""passenger_lines"":""2"",""usage"":""main"",""voltage"":""25000""}",way
,,,,rail,,,661930370,1662018372,2,"{""visible"":false,""electrified"":""contact_line"",""frequency"":""50"",""gauge"":""1676"",""passenger_lines"":""2"",""usage"":""main"",""voltage"":""25000""}",way
,,,,rail,,,661930371,1745849234,4,"{""visible"":false,""electrified"":""contact_line"",""frequency"":""50"",""gauge"":""1676"",""passenger_lines"":""2"",""usage"":""main"",""voltage"":""25000""}",way
,,,,rail,,,661930372,1588890569,2,"{""visible"":false,""electrified"":""contact_line"",""frequency"":""50"",""gauge"":""1676"",""name"":""Western Railway Line"",""passenger_lines"":""2"",""usage"":""main"",""voltage"":""25000""}",way
,,,,rail,,,661972263,1635966417,2,"{""visible"":false,""electrified"":""contact_line"",""frequency"":""50"",""gauge"":""1676"",""passenger_lines"":""2"",""usage"":""main"",""voltage"":""25000""}",way
,,,,rail,,,661972264,1745849234,2,"{""visible"":false,""gauge"":""1676"",""service"":""yard""}",way
,,,,rail,,,661972265,1745849234,2,"{""visible"":false,""electrified"":""contact_line"",""frequency"":""50"",""gauge"":""1676"",""usage"":""main"",""voltage"":""25000""}",way
,,,,rail,,,685087768,1614952608,4,"{""visible"":false,""service"":""spur""}",way
,,,,rail,,,685087769,1614952608,4,"{""visible"":false,""service"":""spur""}",way
,,,,rail,,,685087770,1555860837,1,"{""visible"":false,""service"":""spur""}",way
,,,,rail,,,685087771,1614952608,4,"{""visible"":false,""service"":""spur""}",way
,,,,rail,,,685087772,1614952608,4,"{""visible"":false,""service"":""spur""}",way
,,,,rail,,,685087774,1555860837,1,"{""visible"":false,""service"":""spur""}",way
,,,,rail,,,685087775,1555860837,1,"{""visible"":false,""service"":""spur""}",way
,,,,rail,,,685087776,1614952608,4,"{""visible"":false,""service"":""spur""}",way
,,,,subway,,,686304389,1733047023,9,"{""visible"":false,""bridge"":""yes"",""electrified"":""rail"",""gauge"":""1435"",""layer"":""1"",""name"":""Blue Line, Ahmedabad Metro"",""start_date"":""2019-03-04"",""usage"":""main"",""voltage"":""750""}",way
,,,,subway,,,686304390,1733047023,8,"{""visible"":false,""bridge"":""yes"",""electrified"":""rail"",""gauge"":""1435"",""layer"":""1"",""name"":""Blue Line, Ahmedabad Metro"",""start_date"":""2019-03-04"",""usage"":""main"",""voltage"":""750""}",way
,,,,subway,,,686304391,1733047023,6,"{""visible"":false,""bridge"":""yes"",""electrified"":""rail"",""gauge"":""1435"",""layer"":""1"",""name"":""Blue Line, Ahmedabad Metro"",""start_date"":""2019-03-04"",""usage"":""main"",""voltage"":""750""}",way
,,,,subway,,,686304392,1733818296,7,"{""visible"":false,""bridge"":""yes"",""electrified"":""rail"",""gauge"":""1435"",""layer"":""1"",""name"":""Blue Line, Ahmedabad Metro"",""start_date"":""2019-03-04"",""usage"":""main"",""voltage"":""750""}",way
,,,,subway,,,686304394,1733047023,9,"{""visible"":false,""bridge"":""yes"",""electrified"":""rail"",""gauge"":""1435"",""layer"":""1"",""name"":""Blue Line, Ahmedabad Metro"",""start_date"":""2019-03-04"",""usage"":""main"",""voltage"":""750""}",way
,,,,rail,,,699115446,1745849234,3,"{""visible"":false,""gauge"":""1676"",""service"":""siding""}",way
,,,,rail,,,715551372,1745849234,3,"{""visible"":false,""gauge"":""1676"",""service"":""yard""}",way
,,,,rail,,,715551373,1745849234,3,"{""visible"":false,""gauge"":""1676"",""service"":""yard""}",way
,,,,rail,,,760592269,1745849234,3,"{""visible"":false,""electrified"":""contact_line"",""frequency"":""50"",""gauge"":""1676"",""name"":""Western Railway Line"",""passenger_lines"":""2"",""usage"":""main"",""voltage"":""25000""}",way
,,,,rail,,,760592270,1666808238,4,"{""visible"":false,""electrified"":""contact_line"",""frequency"":""50"",""gauge"":""1676"",""name"":""Western Railway Line"",""passenger_lines"":""2"",""usage"":""main"",""voltage"":""25000""}",way
,,,,rail,,,760592273,1745849234,3,"{""visible"":false,""electrified"":""contact_line"",""frequency"":""50"",""gauge"":""1676"",""name"":""Western Railway Line"",""passenger_lines"":""2"",""usage"":""main"",""voltage"":""25000""}",way
,,,,rail,,,760592274,1745849234,3,"{""visible"":false,""electrified"":""contact_line"",""frequency"":""50"",""gauge"":""1676"",""name"":""Western Railway Line"",""passenger_lines"":""2"",""usage"":""main"",""voltage"":""25000""}",way
,,,,rail,,,801418241,1745849234,2,"{""visible"":false,""electrified"":""contact_line"",""frequency"":""50"",""gauge"":""1676"",""name"":""Western Railway Line"",""passenger_lines"":""2"",""usage"":""main"",""voltage"":""25000""}",way
,,,,rail,,,801418242,1588890569,1,"{""visible"":false,""electrified"":""contact_line"",""frequency"":""50"",""gauge"":""1676"",""name"":""Western Railway Line"",""passenger_lines"":""2"",""usage"":""main"",""voltage"":""25000""}",way
,,,,rail,,,801418243,1745849234,2,"{""visible"":false,""gauge"":""1676"",""service"":""yard""}",way
,,,,rail,,,801418244,1745849234,2,"{""visible"":false,""gauge"":""1676"",""service"":""yard""}",way
,,,,rail,,,801418250,1588890569,1,"{""visible"":false,""electrified"":""contact_line"",""frequency"":""50"",""gauge"":""1676"",""name"":""Western Railway Line"",""passenger_lines"":""2"",""service"":""siding"",""voltage"":""25000""}",way
,,,,rail,,,801418271,1588890569,1,"{""visible"":false,""electrified"":""contact_line"",""frequency"":""50"",""gauge"":""1676"",""name"":""Western Railway Line"",""passenger_lines"":""2"",""service"":""siding"",""voltage"":""25000""}",way
,,,,subway,,,823921078,1734449797,5,"{""visible"":false,""electrified"":""rail"",""gauge"":""1435"",""service"":""yard""}",way
,,,,subway,,,823921079,1735743452,6,"{""visible"":false,""electrified"":""rail"",""gauge"":""1435"",""service"":""yard""}",way
,,,,subway,,,823921080,1735743452,6,"{""visible"":false,""electrified"":""rail"",""gauge"":""1435"",""service"":""yard""}",way
,,,,subway,,,823921081,1735743452,7,"{""visible"":false,""electrified"":""rail"",""gauge"":""1435"",""service"":""yard""}",way
,,,,subway,,,823921082,1735743452,6,"{""visible"":false,""electrified"":""rail"",""gauge"":""1435"",""service"":""yard""}",way
,,,,subway,,,823921083,1735743452,6,"{""visible"":false,""electrified"":""rail"",""gauge"":""1435"",""service"":""yard""}",way
,,,,subway,,,823921084,1735743452,6,"{""visible"":false,""electrified"":""rail"",""gauge"":""1435"",""service"":""yard""}",way
,,,,subway,,,823921085,1735743452,6,"{""visible"":false,""electrified"":""rail"",""gauge"":""1435"",""service"":""yard""}",way
,,,,subway,,,823921086,1735743111,7,"{""visible"":false,""electrified"":""rail"",""gauge"":""1435"",""service"":""yard""}",way
,,,,subway,,,823921087,1734449797,5,"{""visible"":false,""electrified"":""rail"",""gauge"":""1435"",""service"":""yard""}",way
,,,,subway,,,823921088,1735743615,6,"{""visible"":false,""electrified"":""rail"",""gauge"":""1435"",""service"":""yard""}",way
,,,,subway,,,823921089,1735743615,6,"{""visible"":false,""electrified"":""rail"",""gauge"":""1435"",""service"":""yard""}",way
,,,,subway,,,823921090,1735743615,6,"{""visible"":false,""electrified"":""rail"",""gauge"":""1435"",""service"":""yard""}",way
,,,,subway,,,823921091,1735743881,5,"{""visible"":false,""electrified"":""rail"",""gauge"":""1435"",""service"":""yard""}",way
,,,,subway,,,823921092,1735743881,6,"{""visible"":false,""electrified"":""rail"",""gauge"":""1435"",""service"":""yard""}",way
,,,,subway,,,823921093,1735743881,6,"{""visible"":false,""electrified"":""rail"",""gauge"":""1435"",""service"":""yard""}",way
,,,,subway,,,823921094,1735743881,6,"{""visible"":false,""electrified"":""rail"",""gauge"":""1435"",""service"":""yard""}",way
,,,,subway,,,823921095,1735743881,6,"{""visible"":false,""electrified"":""rail"",""gauge"":""1435"",""service"":""yard""}",way
,,,,subway,,,823921096,1735743881,6,"{""visible"":false,""electrified"":""rail"",""gauge"":""1435"",""service"":""yard""}",way
,,,,subway,,,823921097,1735743881,6,"{""visible"":false,""electrified"":""rail"",""gauge"":""1435"",""service"":""yard""}",way
,,,,subway,,,823921098,1735745099,6,"{""visible"":false,""electrified"":""rail"",""gauge"":""1435"",""service"":""yard""}",way
,,,,subway,,,823921099,1735745099,6,"{""visible"":false,""electrified"":""rail"",""gauge"":""1435"",""service"":""yard""}",way
,,,,subway,,,823921100,1735745099,6,"{""visible"":false,""electrified"":""rail"",""gauge"":""1435"",""service"":""yard""}",way
,,,,subway,,,823921101,1735745244,5,"{""visible"":false,""electrified"":""rail"",""gauge"":""1435"",""service"":""yard""}",way
,,,,subway,,,823921102,1735745244,5,"{""visible"":false,""electrified"":""rail"",""gauge"":""1435"",""service"":""yard""}",way
,,,,subway,,,823921103,1735745244,5,"{""visible"":false,""electrified"":""rail"",""gauge"":""1435"",""service"":""yard""}",way
,,,,subway,,,823921104,1735745442,7,"{""visible"":false,""electrified"":""rail"",""gauge"":""1435"",""service"":""yard""}",way
,,,,subway,,,823921105,1735745442,5,"{""visible"":false,""electrified"":""rail"",""gauge"":""1435"",""service"":""yard""}",way
,,,,subway,,,823921106,1735745442,5,"{""visible"":false,""electrified"":""rail"",""gauge"":""1435"",""service"":""yard""}",way
,,,,subway,,,823921107,1735745442,5,"{""visible"":false,""electrified"":""rail"",""gauge"":""1435"",""service"":""yard""}",way
,,,,subway,,,823921108,1735745442,5,"{""visible"":false,""electrified"":""rail"",""gauge"":""1435"",""service"":""yard""}",way
,,,,subway,,,823921109,1735745442,9,"{""visible"":false,""electrified"":""rail"",""gauge"":""1435"",""service"":""yard""}",way
,,,,rail,,,825392103,1745849234,4,"{""visible"":false,""electrified"":""contact_line"",""frequency"":""50"",""gauge"":""1676"",""passenger_lines"":""2"",""usage"":""main"",""voltage"":""25000""}",way
,,,,rail,,,825392106,1745849234,5,"{""visible"":false,""electrified"":""contact_line"",""frequency"":""50"",""gauge"":""1676"",""passenger_lines"":""2"",""usage"":""main"",""voltage"":""25000""}",way
,,,,rail,,,825397664,1749635003,5,"{""visible"":false,""gauge"":""1676"",""service"":""yard""}",way
,,,,rail,,,825397665,1745849234,4,"{""visible"":false,""gauge"":""1676"",""service"":""yard""}",way
,,,,rail,,,825404099,1745849234,2,"{""visible"":false,""gauge"":""1676"",""service"":""yard""}",way
,,,,rail,,,825404100,1745849234,2,"{""visible"":false,""gauge"":""1676"",""service"":""yard""}",way
,,,,rail,,,825404102,1745849234,2,"{""visible"":false,""gauge"":""1676"",""service"":""yard""}",way
,,,,rail,,,825404104,1745849234,3,"{""visible"":false,""gauge"":""1676"",""service"":""yard""}",way
,,,,rail,,,825404105,1745849234,2,"{""visible"":false,""gauge"":""1676"",""service"":""siding""}",way
,,,,rail,,,825404106,1745849234,2,"{""visible"":false,""gauge"":""1676"",""passenger_lines"":""2"",""service"":""yard""}",way
,,,,rail,,,825404107,1745849234,2,"{""visible"":false,""gauge"":""1676"",""service"":""yard""}",way
,,,,abandoned,,,825404108,1745851925,2,"{""visible"":false,""electrified"":""contact_line"",""frequency"":""50"",""gauge"":""1676"",""voltage"":""25000""}",way
,,,,abandoned,,,825404109,1594559218,1,"{""visible"":false,""gauge"":""1676"",""passenger_lines"":""2"",""usage"":""main""}",way
,,,,rail,,,825404110,1745849234,3,"{""visible"":false,""electrified"":""contact_line"",""frequency"":""50"",""gauge"":""1676"",""passenger_lines"":""2"",""usage"":""main"",""voltage"":""25000""}",way
,,,,rail,,,825404111,1745849234,2,"{""visible"":false,""electrified"":""contact_line"",""frequency"":""50"",""gauge"":""1676"",""name"":""Western Railway Line"",""note"":""The Operator of the railway line is Indian Railways"",""usage"":""main"",""voltage"":""25000""}",way
,,,,subway,,,847089554,1733047023,4,"{""visible"":false,""bridge"":""yes"",""electrified"":""rail"",""gauge"":""1435"",""layer"":""1"",""name"":""Blue Line, Ahmedabad Metro"",""service"":""yard"",""start_date"":""2019-03-04"",""voltage"":""750""}",way
,,,,subway,,,847089555,1733047023,4,"{""visible"":false,""bridge"":""yes"",""electrified"":""rail"",""gauge"":""1435"",""layer"":""1"",""name"":""Blue Line, Ahmedabad Metro"",""service"":""yard"",""start_date"":""2019-03-04"",""voltage"":""750""}",way
,,,,subway,,,847089556,1733047023,5,"{""visible"":false,""bridge"":""yes"",""electrified"":""rail"",""gauge"":""1435"",""layer"":""1"",""name"":""Blue Line, Ahmedabad Metro"",""service"":""yard"",""start_date"":""2019-03-04"",""voltage"":""750""}",way
,,,,subway,,,847089576,1735743111,5,"{""visible"":false,""electrified"":""rail"",""gauge"":""1435"",""service"":""yard""}",way
,,,,rail,,,847131178,1614952608,3,"{""visible"":false,""service"":""spur""}",way
,,,,rail,,,847131179,1614952608,4,"{""visible"":false,""service"":""spur""}",way
rail,,,,construction,,,849474581,1782564375,40,"{""visible"":false,""bridge"":""yes"",""check_date"":""2023-04-12"",""construction:electrified"":""contact_line"",""construction:frequency"":""50"",""construction:railway"":""rail"",""construction:voltage"":""25000"",""gauge"":""1435"",""highspeed"":""yes"",""layer"":""3"",""maxspeed"":""320"",""name"":""Mumbai\u2013Ahmedabad high-speed rail (under construction)"",""name:de"":""Schnellfahrstrecke Mumbai\u2013Ahmedabad"",""name:en"":""Mumbai\u2013Ahmedabad High-speed Rail"",""name:zh"":""\u5B5F\u4E70\u2013\u827E\u54C8\u8FC8\u8FBE\u5DF4\u5FB7\u9AD8\u94C1"",""name:zh-Hant"":""\u5B5F\u8CB7\u2013\u4E9E\u7F8E\u9054\u5DF4\u5FB7\u9AD8\u9435"",""passenger_lines"":""2"",""start_date"":""2027"",""usage"":""main"",""wikipedia"":""en:Mumbai\u2013Ahmedabad high-speed rail corridor""}",way
,,,,rail,,,851734213,1744469230,4,"{""visible"":false}",way
,,,,rail,,,851734214,1744469230,4,"{""visible"":false}",way
,,,,rail,,,873284449,1745849234,3,"{""visible"":false,""gauge"":""1676"",""service"":""yard""}",way
,,,,rail,,,873284471,1734449797,4,"{""visible"":false,""service"":""siding""}",way
,,,,rail,,,901460997,1745849234,5,"{""visible"":false,""electrified"":""contact_line"",""frequency"":""50"",""gauge"":""1676"",""historic:gauge"":""1000"",""passenger_lines"":""1"",""usage"":""main"",""voltage"":""25000""}",way
,,,,rail,,,901897467,1684192602,2,"{""visible"":false,""gauge"":""1676"",""service"":""spur""}",way
,,,,rail,,,903021320,1738577702,5,"{""visible"":false,""electrified"":""contact_line"",""frequency"":""50"",""gauge"":""1676"",""historic:gauge"":""1000"",""passenger_lines"":""1"",""usage"":""main"",""voltage"":""25000""}",way
,,,,rail,,,903024658,1738577702,5,"{""visible"":false,""electrified"":""contact_line"",""frequency"":""50"",""gauge"":""1676"",""historic:gauge"":""1000"",""passenger_lines"":""1"",""usage"":""main"",""voltage"":""25000""}",way
,,,,subway,,,911898474,1749312959,9,"{""visible"":false,""bridge"":""viaduct"",""layer"":""1"",""name"":""Violet Line"",""start_date"":""2024-09-17""}",way
,,,,subway,,,911898475,1749312959,12,"{""visible"":false,""bridge"":""viaduct"",""layer"":""1"",""start_date"":""2024-09-17""}",way
,,,,rail,,,916907674,1615711503,1,"{""visible"":false}",way
,,,,rail,,,916907675,1722420696,2,"{""visible"":false,""service"":""siding""}",way
,,,,subway,,,917835846,1735743111,3,"{""visible"":false,""electrified"":""rail"",""gauge"":""1435"",""service"":""yard""}",way
,,,,rail,,,969310821,1745849234,7,"{""visible"":false,""electrified"":""contact_line"",""frequency"":""50"",""gauge"":""1676"",""passenger_lines"":""2"",""usage"":""main"",""voltage"":""25000""}",way
,,,,rail,,,1006803617,1711964819,2,"{""visible"":false,""gauge"":""1676"",""service"":""siding""}",way
,,,,rail,,,1006803618,1711964819,2,"{""visible"":false,""gauge"":""1676"",""service"":""siding""}",way
,,,,rail,,,1006803619,1711964819,2,"{""visible"":false,""gauge"":""1676"",""service"":""siding""}",way
,,,,rail,,,1006803620,1711964819,2,"{""visible"":false,""gauge"":""1676"",""service"":""siding""}",way
,,,,rail,,,1006803621,1711964819,2,"{""visible"":false,""gauge"":""1676"",""service"":""siding""}",way
,,,,rail,,,1006803622,1711986177,3,"{""visible"":false,""gauge"":""1676"",""service"":""siding""}",way
,,,,rail,,,1006803623,1711964819,2,"{""visible"":false,""gauge"":""1676"",""service"":""yard""}",way
,,,,rail,,,1006803624,1711964819,2,"{""visible"":false,""gauge"":""1676"",""service"":""siding""}",way
,,,,subway,,,1050722701,1733047023,3,"{""visible"":false,""bridge"":""yes"",""electrified"":""rail"",""gauge"":""1435"",""layer"":""1"",""name"":""Blue Line, Ahmedabad Metro"",""start_date"":""2019-03-04"",""usage"":""main"",""voltage"":""750""}",way
,,,,subway,,,1050722702,1733047023,3,"{""visible"":false,""bridge"":""yes"",""electrified"":""rail"",""gauge"":""1435"",""layer"":""1"",""name"":""Blue Line, Ahmedabad Metro"",""start_date"":""2019-03-04"",""usage"":""main"",""voltage"":""750""}",way
,,,,subway,,,1050722703,1733047023,4,"{""visible"":false,""bridge"":""yes"",""electrified"":""rail"",""gauge"":""1435"",""layer"":""1"",""name"":""Blue Line, Ahmedabad Metro"",""start_date"":""2019-03-04"",""usage"":""main"",""voltage"":""750""}",way
,,,,subway,,,1050722705,1733047023,2,"{""visible"":false,""bridge"":""yes"",""electrified"":""rail"",""gauge"":""1435"",""layer"":""1"",""name"":""Blue Line, Ahmedabad Metro"",""start_date"":""2019-03-04"",""usage"":""main"",""voltage"":""750""}",way
,,,,subway,,,1050722706,1733818296,6,"{""visible"":false,""bridge"":""yes"",""electrified"":""rail"",""gauge"":""1435"",""layer"":""1"",""name"":""Blue Line, Ahmedabad Metro"",""start_date"":""2019-03-04"",""usage"":""main"",""voltage"":""750""}",way
,,,,subway,,,1101021712,1733047023,2,"{""visible"":false,""electrified"":""rail"",""gauge"":""1435"",""layer"":""-1"",""name"":""Blue Line, Ahmedabad Metro"",""start_date"":""2022-09-30"",""tunnel"":""yes"",""usage"":""main"",""voltage"":""750""}",way
,,,,subway,,,1101021714,1749312959,7,"{""visible"":false,""bridge"":""yes"",""electrified"":""rail"",""gauge"":""1435"",""layer"":""1"",""start_date"":""2022-09-30"",""usage"":""main"",""voltage"":""750""}",way
,,,,subway,,,1101021715,1749312959,7,"{""visible"":false,""bridge"":""yes"",""electrified"":""rail"",""gauge"":""1435"",""layer"":""2"",""start_date"":""2022-09-30"",""usage"":""main"",""voltage"":""750""}",way
,,,,subway,,,1101021716,1733047023,3,"{""visible"":false,""bridge"":""yes"",""electrified"":""rail"",""gauge"":""1435"",""layer"":""1"",""name"":""Blue Line, Ahmedabad Metro"",""start_date"":""2022-09-30"",""usage"":""main"",""voltage"":""750""}",way
,,,,subway,,,1101028011,1735746303,3,"{""visible"":false,""bridge"":""viaduct"",""electrified"":""rail"",""gauge"":""1435"",""layer"":""3"",""service"":""yard"",""start_date"":""2022-09-30""}",way
,,,,subway,,,1101028013,1664963942,1,"{""visible"":false,""bridge"":""viaduct"",""electrified"":""rail"",""gauge"":""1435"",""layer"":""1"",""service"":""crossover""}",way
,,,,subway,,,1101028016,1735746303,4,"{""visible"":false,""bridge"":""viaduct"",""electrified"":""rail"",""gauge"":""1435"",""layer"":""3"",""service"":""yard"",""start_date"":""2022-09-30""}",way
,,,,subway,,,1101028018,1725538819,2,"{""visible"":false,""bridge"":""viaduct"",""electrified"":""rail"",""gauge"":""1435"",""layer"":""1""}",way
,,,,subway,,,1101028019,1749312959,10,"{""visible"":false,""bridge"":""viaduct"",""electrified"":""rail"",""gauge"":""1435"",""layer"":""3"",""name"":""Red Line, Ahmedabad Metro"",""start_date"":""2022-09-30""}",way
,,,,subway,,,1101058045,1772143200,7,"{""visible"":false,""bridge"":""viaduct"",""electrified"":""rail"",""gauge"":""1435"",""layer"":""3"",""name"":""Red Line, Ahmedabad Metro"",""start_date"":""2022-09-30""}",way
,,,,rail,,,1107167560,1722421900,2,"{""visible"":false,""gauge"":""1676"",""passenger_lines"":""1"",""usage"":""branch""}",way
,,,,rail,,,1107167562,1722421900,2,"{""visible"":false,""gauge"":""1676"",""passenger_lines"":""1"",""usage"":""branch""}",way
,,,,rail,,,1107167570,1722421900,2,"{""visible"":false,""gauge"":""1676"",""name"":""Western Railway Line"",""passenger_lines"":""1"",""usage"":""branch""}",way
,,,,rail,,,1107167587,1766996904,5,"{""visible"":false,""electrified"":""contact_line"",""frequency"":""50"",""gauge"":""1676"",""name"":""Western Railway Line"",""passenger_lines"":""2"",""usage"":""main"",""voltage"":""25000""}",way
,,,,rail,,,1107167588,1766996904,4,"{""visible"":false,""electrified"":""contact_line"",""frequency"":""50"",""gauge"":""1676"",""name"":""Western Railway Line"",""passenger_lines"":""2"",""usage"":""main"",""voltage"":""25000""}",way
,,,,rail,,,1107167596,1745849234,2,"{""visible"":false,""gauge"":""1676"",""service"":""yard""}",way
,,,,rail,,,1107179899,1745849234,2,"{""visible"":false,""gauge"":""1676"",""service"":""siding""}",way
,,,,rail,,,1107179901,1745849234,2,"{""visible"":false,""gauge"":""1676"",""service"":""siding""}",way
,,,,rail,,,1107179902,1745849234,2,"{""visible"":false,""gauge"":""1676"",""service"":""siding""}",way
rail,,,,construction,,,1125530000,1745849234,5,"{""visible"":false,""bridge"":""yes"",""check_date"":""2023-04-12"",""construction:electrified"":""contact_line"",""construction:frequency"":""50"",""construction:railway"":""rail"",""construction:voltage"":""25000"",""gauge"":""1435"",""highspeed"":""yes"",""layer"":""3"",""maxspeed"":""320"",""name"":""Mumbai\u2013Ahmedabad high-speed rail (under construction)"",""name:de"":""Schnellfahrstrecke Mumbai\u2013Ahmedabad"",""name:en"":""Mumbai\u2013Ahmedabad High-speed Rail"",""name:zh"":""\u5B5F\u4E70\u2013\u827E\u54C8\u8FC8\u8FBE\u5DF4\u5FB7\u9AD8\u94C1"",""name:zh-Hant"":""\u5B5F\u8CB7\u2013\u4E9E\u7F8E\u9054\u5DF4\u5FB7\u9AD8\u9435"",""opening_date"":""2027"",""passenger_lines"":""2"",""start_date"":""2027"",""usage"":""main"",""wikipedia"":""en:Mumbai\u2013Ahmedabad high-speed rail corridor""}",way
